
Namespace(T=4, base_lr=0.01, batch_size=4, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='MT_UA2avg_2task_SDM_dualD_SLsdmLow', gpu='2', labeled_bs=2, labeled_num=25, max_iterations=30000, model='vnet_3D_96_32', num_classes=2, patch_size=[96, 96, 96], root_path='/data/sohui/BraTS/data/BraTs2019', seed=1337, total_labeled_num=250)
total 250 samples
12 iterations per epoch
  0%|                                        | 0/2501 [00:00<?, ?it/s]
iteration 19844 : loss : 0.025664, loss_ce: 0.026155, loss_dice: 0.019630
iteration 19845 : loss : 0.069723, loss_ce: 0.073301, loss_dice: 0.054152
iteration 19846 : loss : 0.031382, loss_ce: 0.017729, loss_dice: 0.031666
iteration 19847 : loss : 0.027004, loss_ce: 0.023577, loss_dice: 0.018758

 66%|███████████████▊        | 1654/2501 [14:07:47<7:23:51, 31.44s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:29<00:00,  3.63s/it]
iteration 19849 : loss : 0.026949, loss_ce: 0.014204, loss_dice: 0.017910
iteration 19850 : loss : 0.038498, loss_ce: 0.033673, loss_dice: 0.020511
iteration 19851 : loss : 0.024577, loss_ce: 0.013127, loss_dice: 0.016952
iteration 19852 : loss : 0.050809, loss_ce: 0.011040, loss_dice: 0.071734
iteration 19853 : loss : 0.033644, loss_ce: 0.023537, loss_dice: 0.033097
iteration 19854 : loss : 0.033599, loss_ce: 0.015453, loss_dice: 0.037088
iteration 19855 : loss : 0.026341, loss_ce: 0.009722, loss_dice: 0.014214
iteration 19856 : loss : 0.018676, loss_ce: 0.008785, loss_dice: 0.017162
iteration 19857 : loss : 0.024728, loss_ce: 0.018901, loss_dice: 0.015586
iteration 19858 : loss : 0.023123, loss_ce: 0.013774, loss_dice: 0.021807

 66%|███████████████▉        | 1655/2501 [14:08:12<6:55:57, 29.50s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:29<00:00,  3.63s/it]
iteration 19860 : loss : 0.036445, loss_ce: 0.029490, loss_dice: 0.035777
iteration 19861 : loss : 0.180708, loss_ce: 0.153141, loss_dice: 0.193593
iteration 19862 : loss : 0.026469, loss_ce: 0.010316, loss_dice: 0.020957
iteration 19863 : loss : 0.033807, loss_ce: 0.020018, loss_dice: 0.039766
iteration 19864 : loss : 0.082578, loss_ce: 0.001592, loss_dice: 0.140449
iteration 19865 : loss : 0.056381, loss_ce: 0.029590, loss_dice: 0.065753
iteration 19866 : loss : 0.024930, loss_ce: 0.014020, loss_dice: 0.021431
iteration 19867 : loss : 0.022124, loss_ce: 0.002707, loss_dice: 0.023180
iteration 19868 : loss : 0.022412, loss_ce: 0.009116, loss_dice: 0.019427
iteration 19869 : loss : 0.032842, loss_ce: 0.034391, loss_dice: 0.023699
iteration 19870 : loss : 0.026484, loss_ce: 0.018866, loss_dice: 0.025621
iteration 19871 : loss : 0.098401, loss_ce: 0.001737, loss_dice: 0.118362

 66%|███████████████▉        | 1656/2501 [14:08:37<6:36:19, 28.14s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:29<00:00,  3.63s/it]
iteration 19873 : loss : 0.022256, loss_ce: 0.016632, loss_dice: 0.013007
iteration 19874 : loss : 0.033236, loss_ce: 0.006049, loss_dice: 0.050438
iteration 19875 : loss : 0.081529, loss_ce: 0.006909, loss_dice: 0.132863
iteration 19876 : loss : 0.021929, loss_ce: 0.011417, loss_dice: 0.022548
iteration 19877 : loss : 0.019234, loss_ce: 0.008588, loss_dice: 0.023187
iteration 19878 : loss : 0.024471, loss_ce: 0.016647, loss_dice: 0.017831
iteration 19879 : loss : 0.045414, loss_ce: 0.013951, loss_dice: 0.042375
iteration 19880 : loss : 0.039247, loss_ce: 0.040402, loss_dice: 0.025109
iteration 19881 : loss : 0.024923, loss_ce: 0.017600, loss_dice: 0.025462
iteration 19882 : loss : 0.028788, loss_ce: 0.023354, loss_dice: 0.021858

 66%|███████████████▉        | 1657/2501 [14:09:02<6:21:38, 27.13s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:29<00:00,  3.63s/it]
iteration 19884 : loss : 0.024544, loss_ce: 0.006438, loss_dice: 0.026635
iteration 19885 : loss : 0.023052, loss_ce: 0.010846, loss_dice: 0.012796
iteration 19886 : loss : 0.027205, loss_ce: 0.015204, loss_dice: 0.022884
iteration 19887 : loss : 0.033159, loss_ce: 0.015090, loss_dice: 0.038820
iteration 19888 : loss : 0.026163, loss_ce: 0.016624, loss_dice: 0.021174
iteration 19889 : loss : 0.025028, loss_ce: 0.008113, loss_dice: 0.034768
iteration 19890 : loss : 0.015169, loss_ce: 0.010398, loss_dice: 0.010800
iteration 19891 : loss : 0.039146, loss_ce: 0.037241, loss_dice: 0.020885
iteration 19892 : loss : 0.025308, loss_ce: 0.018642, loss_dice: 0.023889
iteration 19893 : loss : 0.034104, loss_ce: 0.013550, loss_dice: 0.020534
iteration 19894 : loss : 0.023877, loss_ce: 0.017552, loss_dice: 0.020818
iteration 19895 : loss : 0.029995, loss_ce: 0.025357, loss_dice: 0.029714

 66%|███████████████▉        | 1658/2501 [14:09:26<6:11:20, 26.43s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:29<00:00,  3.63s/it]
iteration 19897 : loss : 0.038196, loss_ce: 0.021285, loss_dice: 0.048648
iteration 19898 : loss : 0.026884, loss_ce: 0.021406, loss_dice: 0.016460
iteration 19899 : loss : 0.029904, loss_ce: 0.026159, loss_dice: 0.021042
iteration 19900 : loss : 0.017837, loss_ce: 0.011776, loss_dice: 0.016553
iteration 19901 : loss : 0.016936, loss_ce: 0.014499, loss_dice: 0.012276
iteration 19902 : loss : 0.026978, loss_ce: 0.014216, loss_dice: 0.025959
iteration 19903 : loss : 0.060984, loss_ce: 0.009166, loss_dice: 0.015632
iteration 19904 : loss : 0.034088, loss_ce: 0.021292, loss_dice: 0.027393
iteration 19905 : loss : 0.038595, loss_ce: 0.031834, loss_dice: 0.029025
iteration 19906 : loss : 0.059418, loss_ce: 0.005519, loss_dice: 0.013949
iteration 19907 : loss : 0.033389, loss_ce: 0.018732, loss_dice: 0.039663

 66%|███████████████▉        | 1659/2501 [14:09:51<6:03:14, 25.88s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:29<00:00,  3.63s/it]
iteration 19909 : loss : 0.027744, loss_ce: 0.008515, loss_dice: 0.032011
iteration 19910 : loss : 0.033559, loss_ce: 0.020175, loss_dice: 0.018737
iteration 19911 : loss : 0.043318, loss_ce: 0.047928, loss_dice: 0.019448
iteration 19912 : loss : 0.017801, loss_ce: 0.015677, loss_dice: 0.013469
iteration 19913 : loss : 0.023862, loss_ce: 0.010209, loss_dice: 0.026207
iteration 19914 : loss : 0.035572, loss_ce: 0.009363, loss_dice: 0.041495
iteration 19915 : loss : 0.028603, loss_ce: 0.005531, loss_dice: 0.031735
iteration 19916 : loss : 0.037673, loss_ce: 0.016445, loss_dice: 0.034177
iteration 19917 : loss : 0.039036, loss_ce: 0.029845, loss_dice: 0.019836
iteration 19918 : loss : 0.022192, loss_ce: 0.016474, loss_dice: 0.016787

 66%|███████████████▉        | 1660/2501 [14:10:16<5:59:25, 25.64s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:29<00:00,  3.63s/it]
iteration 19920 : loss : 0.041390, loss_ce: 0.022144, loss_dice: 0.039381
iteration 19921 : loss : 0.030912, loss_ce: 0.016354, loss_dice: 0.026925
iteration 19922 : loss : 0.036281, loss_ce: 0.021046, loss_dice: 0.026836
iteration 19923 : loss : 0.052618, loss_ce: 0.008998, loss_dice: 0.015235
iteration 19924 : loss : 0.024798, loss_ce: 0.006984, loss_dice: 0.019973
iteration 19925 : loss : 0.032274, loss_ce: 0.028315, loss_dice: 0.022091
iteration 19926 : loss : 0.038787, loss_ce: 0.023742, loss_dice: 0.014283
iteration 19927 : loss : 0.093653, loss_ce: 0.044271, loss_dice: 0.114751
iteration 19928 : loss : 0.030433, loss_ce: 0.016492, loss_dice: 0.027252
iteration 19929 : loss : 0.030558, loss_ce: 0.021791, loss_dice: 0.030453
iteration 19930 : loss : 0.024078, loss_ce: 0.012740, loss_dice: 0.025878
iteration 19931 : loss : 0.021862, loss_ce: 0.011113, loss_dice: 0.018083

 66%|███████████████▉        | 1661/2501 [14:10:41<5:55:17, 25.38s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:29<00:00,  3.63s/it]
iteration 19933 : loss : 0.019384, loss_ce: 0.011299, loss_dice: 0.016041
iteration 19934 : loss : 0.026158, loss_ce: 0.018734, loss_dice: 0.022373
iteration 19935 : loss : 0.049213, loss_ce: 0.007222, loss_dice: 0.016589
iteration 19936 : loss : 0.033816, loss_ce: 0.031418, loss_dice: 0.021177
iteration 19937 : loss : 0.018253, loss_ce: 0.008827, loss_dice: 0.011380
iteration 19938 : loss : 0.039925, loss_ce: 0.026597, loss_dice: 0.012757
iteration 19939 : loss : 0.030225, loss_ce: 0.026484, loss_dice: 0.020694
iteration 19940 : loss : 0.040691, loss_ce: 0.024548, loss_dice: 0.044854
iteration 19941 : loss : 0.028501, loss_ce: 0.025759, loss_dice: 0.015306
iteration 19942 : loss : 0.024487, loss_ce: 0.013236, loss_dice: 0.024117

 66%|███████████████▉        | 1662/2501 [14:11:06<5:54:04, 25.32s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:29<00:00,  3.63s/it]
