
Namespace(T=1, base_lr=0.01, batch_size=4, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='GDT-MT_woATO', gpu='4', labeled_bs=2, labeled_num=50, max_iterations=30000, model='vnet_3D_96_32', num_classes=2, patch_size=[96, 96, 96], root_path='/data/sohui/BraTS/data/BraTs2019', seed=1337, total_labeled_num=250)
total 250 samples
25 iterations per epoch
  0%|                                        | 0/1201 [00:00<?, ?it/s]
iteration 14785 : loss : 0.031717, loss_ce: 0.022095, loss_dice: 0.028059
iteration 14786 : loss : 0.043443, loss_ce: 0.036974, loss_dice: 0.031088
iteration 14787 : loss : 0.035938, loss_ce: 0.018120, loss_dice: 0.042739
iteration 14788 : loss : 0.039200, loss_ce: 0.025855, loss_dice: 0.030295
iteration 14789 : loss : 0.019285, loss_ce: 0.009624, loss_dice: 0.018296
iteration 14790 : loss : 0.031699, loss_ce: 0.023603, loss_dice: 0.028089
iteration 14791 : loss : 0.032882, loss_ce: 0.010214, loss_dice: 0.047366
iteration 14792 : loss : 0.032800, loss_ce: 0.027683, loss_dice: 0.022655
iteration 14793 : loss : 0.067815, loss_ce: 0.018362, loss_dice: 0.029185
iteration 14794 : loss : 0.038605, loss_ce: 0.038436, loss_dice: 0.025573
iteration 14795 : loss : 0.023980, loss_ce: 0.016256, loss_dice: 0.022173
iteration 14796 : loss : 0.126234, loss_ce: 0.134638, loss_dice: 0.097834
iteration 14797 : loss : 0.029105, loss_ce: 0.023700, loss_dice: 0.024591
iteration 14798 : loss : 0.074932, loss_ce: 0.020572, loss_dice: 0.107362
iteration 14799 : loss : 0.043934, loss_ce: 0.008443, loss_dice: 0.038113
  0%|                                                                                                                                                                                                            | 0/25 [00:00<?, ?it/s]
iteration 14800 : loss : 0.076971, loss_ce: 0.034729, loss_dice: 0.024000

























 49%|████████████▎            | 592/1201 [9:08:17<12:02:27, 71.18s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:32<00:00,  3.65s/it]
Validation end
iteration 14800 : dice_score : 0.857775 hd95 : 5.166014 uncertainty : 0.020154
iteration 14801 : loss : 0.045378, loss_ce: 0.029381, loss_dice: 0.045805
iteration 14802 : loss : 0.033971, loss_ce: 0.012339, loss_dice: 0.026614
iteration 14803 : loss : 0.026299, loss_ce: 0.012984, loss_dice: 0.028641
iteration 14804 : loss : 0.036157, loss_ce: 0.024702, loss_dice: 0.034611
iteration 14805 : loss : 0.044168, loss_ce: 0.042404, loss_dice: 0.021359
iteration 14806 : loss : 0.031874, loss_ce: 0.027512, loss_dice: 0.013512
iteration 14807 : loss : 0.060944, loss_ce: 0.064536, loss_dice: 0.037740
iteration 14808 : loss : 0.044624, loss_ce: 0.030011, loss_dice: 0.041300
iteration 14809 : loss : 0.052459, loss_ce: 0.053356, loss_dice: 0.028351
iteration 14810 : loss : 0.024636, loss_ce: 0.003137, loss_dice: 0.030670
iteration 14811 : loss : 0.037168, loss_ce: 0.033462, loss_dice: 0.030035
iteration 14812 : loss : 0.042635, loss_ce: 0.035888, loss_dice: 0.029106
iteration 14813 : loss : 0.056566, loss_ce: 0.049619, loss_dice: 0.045989
iteration 14814 : loss : 0.033319, loss_ce: 0.024616, loss_dice: 0.027501
iteration 14815 : loss : 0.052972, loss_ce: 0.032567, loss_dice: 0.046923
iteration 14816 : loss : 0.025223, loss_ce: 0.021399, loss_dice: 0.020492
iteration 14817 : loss : 0.043571, loss_ce: 0.041480, loss_dice: 0.031110
iteration 14818 : loss : 0.037887, loss_ce: 0.014300, loss_dice: 0.048463
iteration 14819 : loss : 0.022757, loss_ce: 0.013024, loss_dice: 0.016005
iteration 14820 : loss : 0.042996, loss_ce: 0.008482, loss_dice: 0.057928
iteration 14821 : loss : 0.022576, loss_ce: 0.010367, loss_dice: 0.020723
iteration 14822 : loss : 0.050543, loss_ce: 0.003298, loss_dice: 0.055248
iteration 14823 : loss : 0.038958, loss_ce: 0.026944, loss_dice: 0.037916

 49%|████████████▎            | 593/1201 [9:09:00<10:32:57, 62.46s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:32<00:00,  3.65s/it]
iteration 14825 : loss : 0.033523, loss_ce: 0.020110, loss_dice: 0.036002
iteration 14826 : loss : 0.041576, loss_ce: 0.041456, loss_dice: 0.031084
iteration 14827 : loss : 0.030077, loss_ce: 0.017981, loss_dice: 0.023290
iteration 14828 : loss : 0.022830, loss_ce: 0.021932, loss_dice: 0.016556
iteration 14829 : loss : 0.034494, loss_ce: 0.018324, loss_dice: 0.034183
iteration 14830 : loss : 0.034752, loss_ce: 0.024502, loss_dice: 0.023746
iteration 14831 : loss : 0.046335, loss_ce: 0.051758, loss_dice: 0.029650
iteration 14832 : loss : 0.035301, loss_ce: 0.033318, loss_dice: 0.017937
iteration 14833 : loss : 0.041151, loss_ce: 0.038086, loss_dice: 0.033758
iteration 14834 : loss : 0.039753, loss_ce: 0.028548, loss_dice: 0.035754
iteration 14835 : loss : 0.021307, loss_ce: 0.013446, loss_dice: 0.019350
iteration 14836 : loss : 0.038312, loss_ce: 0.007382, loss_dice: 0.058351
iteration 14837 : loss : 0.028526, loss_ce: 0.021745, loss_dice: 0.022589
iteration 14838 : loss : 0.035789, loss_ce: 0.010351, loss_dice: 0.052425
iteration 14839 : loss : 0.047071, loss_ce: 0.025276, loss_dice: 0.053843
iteration 14840 : loss : 0.070908, loss_ce: 0.013561, loss_dice: 0.113076
iteration 14841 : loss : 0.038122, loss_ce: 0.019860, loss_dice: 0.038928
iteration 14842 : loss : 0.023650, loss_ce: 0.018646, loss_dice: 0.017414
iteration 14843 : loss : 0.030871, loss_ce: 0.022662, loss_dice: 0.028739
iteration 14844 : loss : 0.035340, loss_ce: 0.029302, loss_dice: 0.028436
iteration 14845 : loss : 0.036260, loss_ce: 0.019732, loss_dice: 0.041782
iteration 14846 : loss : 0.045784, loss_ce: 0.038772, loss_dice: 0.042140
iteration 14847 : loss : 0.027234, loss_ce: 0.017155, loss_dice: 0.028585
iteration 14848 : loss : 0.033609, loss_ce: 0.013300, loss_dice: 0.045226

 49%|████████████▊             | 594/1201 [9:09:41<9:27:45, 56.12s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:32<00:00,  3.65s/it]
iteration 14850 : loss : 0.027801, loss_ce: 0.015793, loss_dice: 0.022223
iteration 14851 : loss : 0.031129, loss_ce: 0.025529, loss_dice: 0.027862
iteration 14852 : loss : 0.051317, loss_ce: 0.037752, loss_dice: 0.049576
iteration 14853 : loss : 0.038285, loss_ce: 0.033738, loss_dice: 0.021996
iteration 14854 : loss : 0.055108, loss_ce: 0.052128, loss_dice: 0.045029
iteration 14855 : loss : 0.057731, loss_ce: 0.063334, loss_dice: 0.040233
iteration 14856 : loss : 0.027835, loss_ce: 0.014118, loss_dice: 0.021219
iteration 14857 : loss : 0.057081, loss_ce: 0.053273, loss_dice: 0.036832
iteration 14858 : loss : 0.030537, loss_ce: 0.015698, loss_dice: 0.018019
iteration 14859 : loss : 0.026348, loss_ce: 0.010872, loss_dice: 0.023013
iteration 14860 : loss : 0.069529, loss_ce: 0.019898, loss_dice: 0.093652
iteration 14861 : loss : 0.034077, loss_ce: 0.024083, loss_dice: 0.020771
iteration 14862 : loss : 0.051406, loss_ce: 0.044856, loss_dice: 0.045413
iteration 14863 : loss : 0.048351, loss_ce: 0.045060, loss_dice: 0.042100
iteration 14864 : loss : 0.043395, loss_ce: 0.029633, loss_dice: 0.040600
iteration 14865 : loss : 0.053462, loss_ce: 0.050893, loss_dice: 0.042091
iteration 14866 : loss : 0.046208, loss_ce: 0.032989, loss_dice: 0.037883
iteration 14867 : loss : 0.051193, loss_ce: 0.026365, loss_dice: 0.043562
iteration 14868 : loss : 0.050378, loss_ce: 0.007809, loss_dice: 0.040380
iteration 14869 : loss : 0.065626, loss_ce: 0.005355, loss_dice: 0.072882
iteration 14870 : loss : 0.024354, loss_ce: 0.015634, loss_dice: 0.021839
iteration 14871 : loss : 0.037329, loss_ce: 0.004039, loss_dice: 0.023981
iteration 14872 : loss : 0.043770, loss_ce: 0.048644, loss_dice: 0.018647
iteration 14873 : loss : 0.033274, loss_ce: 0.020234, loss_dice: 0.016747

 50%|████████████▉             | 595/1201 [9:10:23<8:44:26, 51.93s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:32<00:00,  3.65s/it]
iteration 14875 : loss : 0.038973, loss_ce: 0.020687, loss_dice: 0.043387
iteration 14876 : loss : 0.055638, loss_ce: 0.012096, loss_dice: 0.026581
iteration 14877 : loss : 0.045979, loss_ce: 0.008778, loss_dice: 0.064157
iteration 14878 : loss : 0.034027, loss_ce: 0.021877, loss_dice: 0.030203
iteration 14879 : loss : 0.031352, loss_ce: 0.024522, loss_dice: 0.028298
iteration 14880 : loss : 0.029614, loss_ce: 0.021389, loss_dice: 0.026177
iteration 14881 : loss : 0.031281, loss_ce: 0.022458, loss_dice: 0.028737
iteration 14882 : loss : 0.039449, loss_ce: 0.011436, loss_dice: 0.053882
iteration 14883 : loss : 0.041439, loss_ce: 0.032112, loss_dice: 0.034464
iteration 14884 : loss : 0.024167, loss_ce: 0.015186, loss_dice: 0.018606
iteration 14885 : loss : 0.055419, loss_ce: 0.040005, loss_dice: 0.032739
iteration 14886 : loss : 0.035881, loss_ce: 0.034945, loss_dice: 0.016149
iteration 14887 : loss : 0.032799, loss_ce: 0.020581, loss_dice: 0.035844
iteration 14888 : loss : 0.034195, loss_ce: 0.028750, loss_dice: 0.028765
iteration 14889 : loss : 0.035073, loss_ce: 0.029329, loss_dice: 0.029177
iteration 14890 : loss : 0.045012, loss_ce: 0.023871, loss_dice: 0.057686
iteration 14891 : loss : 0.057696, loss_ce: 0.053787, loss_dice: 0.044998
iteration 14892 : loss : 0.040078, loss_ce: 0.023298, loss_dice: 0.037931
iteration 14893 : loss : 0.069061, loss_ce: 0.037361, loss_dice: 0.079348
iteration 14894 : loss : 0.025215, loss_ce: 0.009159, loss_dice: 0.020285
iteration 14895 : loss : 0.064801, loss_ce: 0.007180, loss_dice: 0.038655
iteration 14896 : loss : 0.036727, loss_ce: 0.027855, loss_dice: 0.024931
iteration 14897 : loss : 0.024638, loss_ce: 0.015624, loss_dice: 0.021991
iteration 14898 : loss : 0.046019, loss_ce: 0.055242, loss_dice: 0.027262

 50%|████████████▉             | 596/1201 [9:11:04<8:10:17, 48.62s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:32<00:00,  3.65s/it]
iteration 14900 : loss : 0.062650, loss_ce: 0.054586, loss_dice: 0.022030
iteration 14901 : loss : 0.032637, loss_ce: 0.023779, loss_dice: 0.025346
iteration 14902 : loss : 0.025604, loss_ce: 0.015009, loss_dice: 0.017639
iteration 14903 : loss : 0.043092, loss_ce: 0.032747, loss_dice: 0.038076
iteration 14904 : loss : 0.088657, loss_ce: 0.018233, loss_dice: 0.052165
iteration 14905 : loss : 0.042710, loss_ce: 0.030411, loss_dice: 0.040661
iteration 14906 : loss : 0.039645, loss_ce: 0.020568, loss_dice: 0.041595
iteration 14907 : loss : 0.036729, loss_ce: 0.012528, loss_dice: 0.037569
iteration 14908 : loss : 0.027125, loss_ce: 0.009669, loss_dice: 0.022502
iteration 14909 : loss : 0.024343, loss_ce: 0.020672, loss_dice: 0.021953
iteration 14910 : loss : 0.025893, loss_ce: 0.012613, loss_dice: 0.029358
iteration 14911 : loss : 0.035994, loss_ce: 0.007281, loss_dice: 0.032033
iteration 14912 : loss : 0.023620, loss_ce: 0.014014, loss_dice: 0.025430
iteration 14913 : loss : 0.052237, loss_ce: 0.040953, loss_dice: 0.048855
iteration 14914 : loss : 0.020952, loss_ce: 0.013984, loss_dice: 0.019463
iteration 14915 : loss : 0.036799, loss_ce: 0.036742, loss_dice: 0.017076
iteration 14916 : loss : 0.046762, loss_ce: 0.046097, loss_dice: 0.031952
iteration 14917 : loss : 0.031990, loss_ce: 0.020108, loss_dice: 0.031977
iteration 14918 : loss : 0.041661, loss_ce: 0.007947, loss_dice: 0.050753
iteration 14919 : loss : 0.037317, loss_ce: 0.010696, loss_dice: 0.050743
iteration 14920 : loss : 0.035944, loss_ce: 0.019516, loss_dice: 0.043076
iteration 14921 : loss : 0.024194, loss_ce: 0.007918, loss_dice: 0.025620
iteration 14922 : loss : 0.037519, loss_ce: 0.026283, loss_dice: 0.020931
iteration 14923 : loss : 0.040095, loss_ce: 0.026334, loss_dice: 0.027879

 50%|████████████▉             | 597/1201 [9:11:45<7:46:39, 46.36s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:32<00:00,  3.65s/it]
iteration 14925 : loss : 0.026126, loss_ce: 0.009328, loss_dice: 0.029393
iteration 14926 : loss : 0.033185, loss_ce: 0.016215, loss_dice: 0.032778
iteration 14927 : loss : 0.033882, loss_ce: 0.015963, loss_dice: 0.029574
iteration 14928 : loss : 0.029602, loss_ce: 0.026225, loss_dice: 0.016173
iteration 14929 : loss : 0.036737, loss_ce: 0.032273, loss_dice: 0.026296
iteration 14930 : loss : 0.045804, loss_ce: 0.045235, loss_dice: 0.025862
iteration 14931 : loss : 0.022717, loss_ce: 0.003549, loss_dice: 0.022489
iteration 14932 : loss : 0.024724, loss_ce: 0.006662, loss_dice: 0.027499
iteration 14933 : loss : 0.035367, loss_ce: 0.016160, loss_dice: 0.021437
iteration 14934 : loss : 0.044242, loss_ce: 0.046971, loss_dice: 0.029224
iteration 14935 : loss : 0.044505, loss_ce: 0.027693, loss_dice: 0.043024
iteration 14936 : loss : 0.042243, loss_ce: 0.022198, loss_dice: 0.048791
iteration 14937 : loss : 0.033968, loss_ce: 0.008630, loss_dice: 0.018955
iteration 14938 : loss : 0.030214, loss_ce: 0.011510, loss_dice: 0.026533
iteration 14939 : loss : 0.027731, loss_ce: 0.021169, loss_dice: 0.023949
iteration 14940 : loss : 0.064178, loss_ce: 0.065986, loss_dice: 0.034318
iteration 14941 : loss : 0.046074, loss_ce: 0.017412, loss_dice: 0.064694
iteration 14942 : loss : 0.044671, loss_ce: 0.038768, loss_dice: 0.032845
iteration 14943 : loss : 0.039357, loss_ce: 0.013197, loss_dice: 0.043498
iteration 14944 : loss : 0.038662, loss_ce: 0.025124, loss_dice: 0.031302
iteration 14945 : loss : 0.026685, loss_ce: 0.018687, loss_dice: 0.024408
iteration 14946 : loss : 0.034951, loss_ce: 0.015777, loss_dice: 0.044267
iteration 14947 : loss : 0.049009, loss_ce: 0.040218, loss_dice: 0.024501
iteration 14948 : loss : 0.027534, loss_ce: 0.013451, loss_dice: 0.015634
iteration 14949 : loss : 0.049459, loss_ce: 0.027648, loss_dice: 0.057458

 50%|████████████▉             | 598/1201 [9:12:26<7:30:29, 44.82s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:32<00:00,  3.65s/it]
