
Namespace(T=4, base_lr=0.01, batch_size=4, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='GDT-MT', gpu='5', labeled_bs=2, labeled_num=50, max_iterations=30000, model='vnet_3D_96_32', num_classes=2, patch_size=[96, 96, 96], root_path='/data/sohui/BraTS/data/BraTs2019', seed=1337, total_labeled_num=250)
total 250 samples
25 iterations per epoch
  0%|                                        | 0/1201 [00:00<?, ?it/s]
iteration 11316 : loss : 0.026646, loss_ce: 0.022111, loss_dice: 0.018224
iteration 11317 : loss : 0.042527, loss_ce: 0.033837, loss_dice: 0.037006
iteration 11318 : loss : 0.044121, loss_ce: 0.007198, loss_dice: 0.035709
iteration 11319 : loss : 0.027830, loss_ce: 0.017922, loss_dice: 0.026549
iteration 11320 : loss : 0.030561, loss_ce: 0.018527, loss_dice: 0.032598
iteration 11321 : loss : 0.032245, loss_ce: 0.028927, loss_dice: 0.020482
iteration 11322 : loss : 0.035086, loss_ce: 0.029177, loss_dice: 0.030191
iteration 11323 : loss : 0.030838, loss_ce: 0.006114, loss_dice: 0.035160
iteration 11324 : loss : 0.036194, loss_ce: 0.023524, loss_dice: 0.037958

 38%|█████████▍               | 453/1201 [7:59:16<11:52:02, 57.12s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:30<00:00,  3.65s/it]
iteration 11326 : loss : 0.042559, loss_ce: 0.025874, loss_dice: 0.041477
iteration 11327 : loss : 0.030270, loss_ce: 0.012594, loss_dice: 0.014250
iteration 11328 : loss : 0.049432, loss_ce: 0.040022, loss_dice: 0.042084
iteration 11329 : loss : 0.039857, loss_ce: 0.027839, loss_dice: 0.038585
iteration 11330 : loss : 0.034586, loss_ce: 0.034150, loss_dice: 0.017073
iteration 11331 : loss : 0.039425, loss_ce: 0.035867, loss_dice: 0.033912
iteration 11332 : loss : 0.041038, loss_ce: 0.036178, loss_dice: 0.032226
iteration 11333 : loss : 0.062558, loss_ce: 0.023035, loss_dice: 0.071889
iteration 11334 : loss : 0.056372, loss_ce: 0.048531, loss_dice: 0.050429
iteration 11335 : loss : 0.083755, loss_ce: 0.021737, loss_dice: 0.079933
iteration 11336 : loss : 0.043142, loss_ce: 0.008721, loss_dice: 0.029778
iteration 11337 : loss : 0.057346, loss_ce: 0.016193, loss_dice: 0.073347
iteration 11338 : loss : 0.037664, loss_ce: 0.020216, loss_dice: 0.042717
iteration 11339 : loss : 0.019135, loss_ce: 0.013048, loss_dice: 0.015946
iteration 11340 : loss : 0.038468, loss_ce: 0.025763, loss_dice: 0.036179
iteration 11341 : loss : 0.026892, loss_ce: 0.011311, loss_dice: 0.036079
iteration 11342 : loss : 0.023789, loss_ce: 0.016236, loss_dice: 0.023057
iteration 11343 : loss : 0.041314, loss_ce: 0.033877, loss_dice: 0.020774
iteration 11344 : loss : 0.041487, loss_ce: 0.019370, loss_dice: 0.045716
iteration 11345 : loss : 0.034131, loss_ce: 0.013878, loss_dice: 0.016586
iteration 11346 : loss : 0.030750, loss_ce: 0.015112, loss_dice: 0.035757
iteration 11347 : loss : 0.049501, loss_ce: 0.036748, loss_dice: 0.047070
iteration 11348 : loss : 0.024307, loss_ce: 0.013114, loss_dice: 0.024822
iteration 11349 : loss : 0.022769, loss_ce: 0.016176, loss_dice: 0.018814

 38%|█████████▍               | 454/1201 [8:00:08<11:31:31, 55.54s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:30<00:00,  3.65s/it]
iteration 11351 : loss : 0.039381, loss_ce: 0.032536, loss_dice: 0.028432
iteration 11352 : loss : 0.069647, loss_ce: 0.012299, loss_dice: 0.116959
iteration 11353 : loss : 0.034473, loss_ce: 0.013246, loss_dice: 0.041792
iteration 11354 : loss : 0.034047, loss_ce: 0.026670, loss_dice: 0.032186
iteration 11355 : loss : 0.037124, loss_ce: 0.024915, loss_dice: 0.028190
iteration 11356 : loss : 0.038827, loss_ce: 0.012498, loss_dice: 0.041974
iteration 11357 : loss : 0.032717, loss_ce: 0.028372, loss_dice: 0.028447
iteration 11358 : loss : 0.054336, loss_ce: 0.042687, loss_dice: 0.046068
iteration 11359 : loss : 0.034748, loss_ce: 0.011327, loss_dice: 0.038925
iteration 11360 : loss : 0.040833, loss_ce: 0.032109, loss_dice: 0.032807
iteration 11361 : loss : 0.037435, loss_ce: 0.030221, loss_dice: 0.034325
iteration 11362 : loss : 0.101370, loss_ce: 0.010378, loss_dice: 0.136383
iteration 11363 : loss : 0.036950, loss_ce: 0.023355, loss_dice: 0.026843
iteration 11364 : loss : 0.038471, loss_ce: 0.027877, loss_dice: 0.034501
iteration 11365 : loss : 0.044999, loss_ce: 0.030229, loss_dice: 0.018825
iteration 11366 : loss : 0.034436, loss_ce: 0.018099, loss_dice: 0.033653
iteration 11367 : loss : 0.034400, loss_ce: 0.029113, loss_dice: 0.021271
iteration 11368 : loss : 0.248650, loss_ce: 0.090964, loss_dice: 0.303785
iteration 11369 : loss : 0.037213, loss_ce: 0.015425, loss_dice: 0.025721
iteration 11370 : loss : 0.061666, loss_ce: 0.024370, loss_dice: 0.092150
iteration 11371 : loss : 0.195622, loss_ce: 0.148128, loss_dice: 0.234070
iteration 11372 : loss : 0.045313, loss_ce: 0.041957, loss_dice: 0.020454
iteration 11373 : loss : 0.035161, loss_ce: 0.023654, loss_dice: 0.030173

 38%|█████████▍               | 455/1201 [8:00:59<11:15:03, 54.29s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:30<00:00,  3.65s/it]
iteration 11375 : loss : 0.060670, loss_ce: 0.055340, loss_dice: 0.039986
iteration 11376 : loss : 0.030860, loss_ce: 0.022990, loss_dice: 0.031111
iteration 11377 : loss : 0.032732, loss_ce: 0.009695, loss_dice: 0.042454
iteration 11378 : loss : 0.050207, loss_ce: 0.057679, loss_dice: 0.029469
iteration 11379 : loss : 0.026673, loss_ce: 0.017420, loss_dice: 0.013192
iteration 11380 : loss : 0.048401, loss_ce: 0.042742, loss_dice: 0.029214
iteration 11381 : loss : 0.046232, loss_ce: 0.052085, loss_dice: 0.024295
iteration 11382 : loss : 0.047495, loss_ce: 0.019962, loss_dice: 0.045725
iteration 11383 : loss : 0.049507, loss_ce: 0.016841, loss_dice: 0.016554
iteration 11384 : loss : 0.021301, loss_ce: 0.017471, loss_dice: 0.017950
iteration 11385 : loss : 0.035604, loss_ce: 0.019554, loss_dice: 0.026745
iteration 11386 : loss : 0.039797, loss_ce: 0.025330, loss_dice: 0.033178
iteration 11387 : loss : 0.025139, loss_ce: 0.014118, loss_dice: 0.026465
iteration 11388 : loss : 0.033613, loss_ce: 0.010270, loss_dice: 0.030216
iteration 11389 : loss : 0.029266, loss_ce: 0.018688, loss_dice: 0.022929
iteration 11390 : loss : 0.035512, loss_ce: 0.033798, loss_dice: 0.026539
iteration 11391 : loss : 0.220489, loss_ce: 0.062883, loss_dice: 0.302739
iteration 11392 : loss : 0.077691, loss_ce: 0.054987, loss_dice: 0.081718
iteration 11393 : loss : 0.075232, loss_ce: 0.022471, loss_dice: 0.051494
iteration 11394 : loss : 0.032810, loss_ce: 0.020499, loss_dice: 0.029158
iteration 11395 : loss : 0.039775, loss_ce: 0.011017, loss_dice: 0.045491
iteration 11396 : loss : 0.029908, loss_ce: 0.013939, loss_dice: 0.021917
iteration 11397 : loss : 0.056018, loss_ce: 0.037161, loss_dice: 0.043588
iteration 11398 : loss : 0.049117, loss_ce: 0.049412, loss_dice: 0.033454
iteration 11399 : loss : 0.040915, loss_ce: 0.025506, loss_dice: 0.039536
  0%|                                                                                                                                                                                                                                                                                    | 0/25 [00:00<?, ?it/s]
iteration 11400 : loss : 0.041631, loss_ce: 0.015837, loss_dice: 0.045704
























 96%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▎          | 24/25 [01:27<00:03,  3.58s/it]
Validation end

 38%|█████████▍               | 456/1201 [8:03:23<16:46:51, 81.09s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.74s/it]
iteration 11401 : loss : 0.036370, loss_ce: 0.016093, loss_dice: 0.041405
iteration 11402 : loss : 0.052703, loss_ce: 0.020129, loss_dice: 0.057311
iteration 11403 : loss : 0.049948, loss_ce: 0.017131, loss_dice: 0.032526
iteration 11404 : loss : 0.090403, loss_ce: 0.096552, loss_dice: 0.070638
iteration 11405 : loss : 0.029051, loss_ce: 0.024973, loss_dice: 0.024241
iteration 11406 : loss : 0.044246, loss_ce: 0.034649, loss_dice: 0.033848
iteration 11407 : loss : 0.025851, loss_ce: 0.016414, loss_dice: 0.025802
iteration 11408 : loss : 0.032184, loss_ce: 0.031032, loss_dice: 0.024681
iteration 11409 : loss : 0.027890, loss_ce: 0.017103, loss_dice: 0.024668
iteration 11410 : loss : 0.034704, loss_ce: 0.024736, loss_dice: 0.034448
iteration 11411 : loss : 0.033056, loss_ce: 0.024735, loss_dice: 0.020687
iteration 11412 : loss : 0.046273, loss_ce: 0.011324, loss_dice: 0.039932
iteration 11413 : loss : 0.032682, loss_ce: 0.017749, loss_dice: 0.027733
iteration 11414 : loss : 0.040625, loss_ce: 0.035881, loss_dice: 0.027921
iteration 11415 : loss : 0.078589, loss_ce: 0.021212, loss_dice: 0.104093
iteration 11416 : loss : 0.048981, loss_ce: 0.044520, loss_dice: 0.033652
iteration 11417 : loss : 0.025454, loss_ce: 0.018381, loss_dice: 0.025351
iteration 11418 : loss : 0.023869, loss_ce: 0.020974, loss_dice: 0.020176
iteration 11419 : loss : 0.036152, loss_ce: 0.025057, loss_dice: 0.033872
iteration 11420 : loss : 0.057749, loss_ce: 0.057364, loss_dice: 0.043282
iteration 11421 : loss : 0.031000, loss_ce: 0.025263, loss_dice: 0.027566
iteration 11422 : loss : 0.038692, loss_ce: 0.024598, loss_dice: 0.040575
iteration 11423 : loss : 0.047370, loss_ce: 0.025156, loss_dice: 0.062751

 38%|█████████▌               | 457/1201 [8:04:15<14:58:59, 72.50s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.74s/it]
iteration 11425 : loss : 0.029260, loss_ce: 0.023394, loss_dice: 0.021843
iteration 11426 : loss : 0.021489, loss_ce: 0.018878, loss_dice: 0.017273
iteration 11427 : loss : 0.030830, loss_ce: 0.027714, loss_dice: 0.017529
iteration 11428 : loss : 0.033272, loss_ce: 0.024208, loss_dice: 0.032526
iteration 11429 : loss : 0.032456, loss_ce: 0.021083, loss_dice: 0.034373
iteration 11430 : loss : 0.043893, loss_ce: 0.036652, loss_dice: 0.035727
iteration 11431 : loss : 0.023528, loss_ce: 0.012298, loss_dice: 0.022209
iteration 11432 : loss : 0.028701, loss_ce: 0.022076, loss_dice: 0.020619
iteration 11433 : loss : 0.043976, loss_ce: 0.022983, loss_dice: 0.048703
iteration 11434 : loss : 0.036656, loss_ce: 0.026808, loss_dice: 0.033694
iteration 11435 : loss : 0.033326, loss_ce: 0.032570, loss_dice: 0.027372
iteration 11436 : loss : 0.035507, loss_ce: 0.023995, loss_dice: 0.038711
iteration 11437 : loss : 0.023792, loss_ce: 0.010512, loss_dice: 0.020248
iteration 11438 : loss : 0.033519, loss_ce: 0.028048, loss_dice: 0.031419
iteration 11439 : loss : 0.033963, loss_ce: 0.017486, loss_dice: 0.034946
iteration 11440 : loss : 0.167402, loss_ce: 0.046678, loss_dice: 0.274269
iteration 11441 : loss : 0.055450, loss_ce: 0.013912, loss_dice: 0.081985
iteration 11442 : loss : 0.028821, loss_ce: 0.023308, loss_dice: 0.025104
iteration 11443 : loss : 0.031772, loss_ce: 0.027488, loss_dice: 0.024542
iteration 11444 : loss : 0.038332, loss_ce: 0.020718, loss_dice: 0.044080
iteration 11445 : loss : 0.028669, loss_ce: 0.026087, loss_dice: 0.016107
iteration 11446 : loss : 0.056350, loss_ce: 0.010595, loss_dice: 0.042141
iteration 11447 : loss : 0.046753, loss_ce: 0.047949, loss_dice: 0.024965
iteration 11448 : loss : 0.056393, loss_ce: 0.055305, loss_dice: 0.039854
iteration 11449 : loss : 0.063228, loss_ce: 0.011214, loss_dice: 0.033300

 38%|█████████▌               | 458/1201 [8:05:07<13:40:24, 66.25s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.74s/it]
